gen,score,h_total,s_total,time,diversity,sa_impact,H_Total,S_Total,H1_Prof,H2_Salle,H3_Grp,H4_Cap,H9_Indisp,S3_Gaps,S4_Lunch,S6_Stab,S8_FreeApm,S10_Sat
87,11348.25,0,11348.25,16.39405655860901,19.135802469135804,2739994.6125,0,11348.25,0,0,0,0,0,1610,1760,4800,1300,0
88,11281.5,0,11281.5,14.393801212310791,18.189300411522634,4680625.525,0,11281.5,0,0,0,0,0,1640,1760,4700,1300,0
89,11177.0,0,11177.0,14.751551628112793,21.152263374485596,5080209.9875,0,11177.0,0,0,0,0,0,1530,1720,4800,1300,0
90,11081.0,0,11081.0,15.695517778396606,27.11934156378601,2781011.475,0,11081.0,0,0,0,0,0,1520,1680,4700,1300,0
91,11082.0,0,11082.0,15.09074854850769,30.205761316872426,4927033.6625,0,11082.0,0,0,0,0,0,1520,1720,4700,1300,0
92,10950.25,0,10950.25,13.973070859909058,28.477366255144034,3024442.9,0,10950.25,0,0,0,0,0,1530,1600,4700,1300,0
93,10950.25,0,10950.25,15.898850917816162,17.73662551440329,1436809.4125,0,10950.25,0,0,0,0,0,1530,1600,4700,1300,0
94,10950.25,0,10950.25,16.058653116226196,13.456790123456791,1838420.875,0,10950.25,0,0,0,0,0,1530,1600,4700,1300,0
95,10842.25,0,10842.25,15.47947072982788,19.465020576131685,2584610.775,0,10842.25,0,0,0,0,0,1530,1560,4600,1300,0
96,10848.25,0,10848.25,15.695413827896118,22.427983539094647,3486061.5,0,10848.25,0,0,0,0,0,1520,1640,4600,1300,0
97,10836.25,0,10836.25,15.235768795013428,21.769547325102884,3630334.575,0,10836.25,0,0,0,0,0,1550,1680,4500,1300,0
98,10799.25,0,10799.25,15.459792613983154,24.897119341563787,5323626.3125,0,10799.25,0,0,0,0,0,1550,1680,4500,1300,0
99,10787.25,0,10787.25,15.851264715194702,27.818930041152264,4528105.975,0,10787.25,0,0,0,0,0,1550,1680,4500,1300,0
100,10696.5,0,10696.5,16.66387915611267,17.530864197530864,890398.4875,0,10696.5,0,0,0,0,0,1550,1680,4500,1200,0
101,10696.5,0,10696.5,16.96412491798401,8.395061728395062,843495.3375,0,10696.5,0,0,0,0,0,1550,1680,4500,1200,0
102,10717.25,0,10717.25,16.014949560165405,12.798353909465021,1637486.475,0,10717.25,0,0,0,0,0,1540,1720,4400,1300,0
103,10717.25,0,10717.25,15.40973162651062,13.82716049382716,2040353.925,0,10717.25,0,0,0,0,0,1540,1720,4400,1300,0
104,10717.25,0,10717.25,14.720736026763916,12.510288065843621,3436208.05,0,10717.25,0,0,0,0,0,1540,1720,4400,1300,0
105,10717.25,0,10717.25,16.13603901863098,7.9835390946502045,2542211.4125,0,10717.25,0,0,0,0,0,1540,1720,4400,1300,0
106,10717.25,0,10717.25,16.511242866516113,10.411522633744855,1789524.775,0,10717.25,0,0,0,0,0,1540,1720,4400,1300,0
107,10717.25,0,10717.25,16.967595100402832,5.761316872427983,796595.0375,0,10717.25,0,0,0,0,0,1540,1720,4400,1300,0
108,10717.25,0,10717.25,17.656696319580078,0.9876543209876543,398957.025,0,10717.25,0,0,0,0,0,1540,1720,4400,1300,0
109,10717.25,0,10717.25,17.84051752090454,0.12345679012345681,1098949.95,0,10717.25,0,0,0,0,0,1540,1720,4400,1300,0
110,10665.25,0,10665.25,15.793288946151733,0.7818930041152266,47914.6625,0,10665.25,0,0,0,0,0,1540,1680,4400,1300,0
111,10665.25,0,10665.25,14.564555883407593,4.5679012345679,795305.875,0,10665.25,0,0,0,0,0,1540,1680,4400,1300,0
112,10665.25,0,10665.25,14.555703401565552,2.5925925925925926,898695.6625,0,10665.25,0,0,0,0,0,1530,1680,4400,1300,0
113,10414.25,0,10414.25,13.079627752304077,12.51028806584362,1891165.2,0,10414.25,0,0,0,0,0,1330,1560,4400,1300,0
114,10492.25,0,10492.25,14.126200199127197,8.97119341563786,744818.3125,0,10492.25,0,0,0,0,0,1330,1640,4400,1300,0
115,10387.25,0,10387.25,10.070318222045898,15.308641975308642,2280541.425,0,10387.25,0,0,0,0,0,1330,1560,4400,1300,0
116,10387.25,0,10387.25,11.181134939193726,14.115226337448558,1340885.9875,0,10387.25,0,0,0,0,0,1330,1560,4400,1300,0
117,10387.25,0,10387.25,9.925028562545776,14.115226337448558,1729433.475,0,10387.25,0,0,0,0,0,1320,1560,4400,1300,0
118,10387.25,0,10387.25,11.380251407623291,2.9218106995884776,1046101.3,0,10387.25,0,0,0,0,0,1320,1560,4400,1300,0
119,10416.25,0,10416.25,11.801254987716675,2.79835390946502,246378.5,0,10416.25,0,0,0,0,0,1300,1600,4400,1300,0
120,10416.25,0,10416.25,11.071596145629883,2.3868312757201644,597392.65,0,10416.25,0,0,0,0,0,1300,1600,4400,1300,0
