gen,score,h_total,s_total,time,diversity,sa_impact,H_Total,S_Total,H1_Prof,H2_Salle,H3_Grp,H4_Cap,H9_Indisp,S3_Gaps,S4_Lunch,S6_Stab,S8_FreeApm,S10_Sat
88,9443.75,0,9443.75,15.121696472167969,0,0,0,9443.75,0,0,0,0,0,1100,1600,3700,1300,0
89,9419.5,0,9419.5,14.876856565475464,0,0,0,9419.5,0,0,0,0,0,1070,1600,3700,1300,0
90,9419.5,0,9419.5,14.813474178314209,0,0,0,9419.5,0,0,0,0,0,1070,1600,3700,1300,0
91,9419.5,0,9419.5,14.986859560012817,0,0,0,9419.5,0,0,0,0,0,1070,1600,3700,1300,0
92,9429.5,0,9429.5,14.646205425262451,0,0,0,9429.5,0,0,0,0,0,1060,1600,3700,1300,0
93,9429.5,0,9429.5,15.04479432106018,0,0,0,9429.5,0,0,0,0,0,1060,1600,3700,1300,0
94,9309.5,0,9309.5,14.888913869857788,0,0,0,9309.5,0,0,0,0,0,1050,1600,3700,1200,0
95,9394.25,0,9394.25,14.769437074661255,0,0,0,9394.25,0,0,0,0,0,1060,1600,3700,1300,0
96,9394.25,0,9394.25,14.85136866569519,0,0,0,9394.25,0,0,0,0,0,1060,1600,3700,1300,0
97,9274.25,0,9274.25,14.823253631591797,0,0,0,9274.25,0,0,0,0,0,1040,1600,3700,1200,0
98,9377.0,0,9377.0,14.81600546836853,0,0,0,9377.0,0,0,0,0,0,1040,1600,3700,1300,0
99,9377.0,0,9377.0,15.183368444442749,0,0,0,9377.0,0,0,0,0,0,1040,1600,3700,1300,0
100,9334.0,0,9334.0,14.176283836364746,0,0,0,9334.0,0,0,0,0,0,1040,1560,3700,1300,0
101,9328.0,0,9328.0,15.60878300666809,0,0,0,9328.0,0,0,0,0,0,1040,1560,3700,1300,0
102,9328.0,0,9328.0,14.284278392791748,0,0,0,9328.0,0,0,0,0,0,1040,1560,3700,1300,0
103,9328.0,0,9328.0,14.943517208099365,0,0,0,9328.0,0,0,0,0,0,1040,1560,3700,1300,0
104,9328.0,0,9328.0,14.318950653076172,0,0,0,9328.0,0,0,0,0,0,1040,1560,3700,1300,0
105,9316.0,0,9316.0,15.121044397354126,0,0,0,9316.0,0,0,0,0,0,1040,1560,3700,1300,0
106,9316.0,0,9316.0,15.31342101097107,0,0,0,9316.0,0,0,0,0,0,1040,1560,3700,1300,0
107,9424.25,0,9424.25,14.751399278640747,0,0,0,9424.25,0,0,0,0,0,1030,1560,3700,1400,0
108,9339.0,0,9339.0,14.673222541809082,0,0,0,9339.0,0,0,0,0,0,1030,1600,3700,1300,0
109,9339.0,0,9339.0,14.977426290512085,0,0,0,9339.0,0,0,0,0,0,1030,1600,3700,1300,0
110,9339.0,0,9339.0,14.619220495223999,0,0,0,9339.0,0,0,0,0,0,1030,1600,3700,1300,0
111,9317.0,0,9317.0,15.187094688415527,0,0,0,9317.0,0,0,0,0,0,1030,1600,3700,1300,0
112,9317.0,0,9317.0,14.6564199924469,0,0,0,9317.0,0,0,0,0,0,1030,1600,3700,1300,0
113,9315.0,0,9315.0,15.33868670463562,0,0,0,9315.0,0,0,0,0,0,1040,1600,3700,1300,0
114,9305.0,0,9305.0,14.535198450088501,0,0,0,9305.0,0,0,0,0,0,1030,1600,3700,1300,0
115,9305.0,0,9305.0,14.599658489227295,0,0,0,9305.0,0,0,0,0,0,1030,1600,3700,1300,0
116,9305.0,0,9305.0,14.976770162582397,0,0,0,9305.0,0,0,0,0,0,1030,1600,3700,1300,0
117,9209.0,0,9209.0,14.641502380371094,0,0,0,9209.0,0,0,0,0,0,1030,1600,3700,1200,0
118,9209.0,0,9209.0,14.72252106666565,0,0,0,9209.0,0,0,0,0,0,1030,1600,3700,1200,0
119,9199.0,0,9199.0,14.748627662658691,0,0,0,9199.0,0,0,0,0,0,1020,1600,3700,1200,0
120,9068.0,0,9068.0,14.50987434387207,0,0,0,9068.0,0,0,0,0,0,1020,1560,3600,1200,0
